,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-01 19:45:00+00:00,76,0.006249999999218745,0.13950569822527528,0.0,0.13950569822527528,3.6892948035383073,6.7736325633573395,6.7736325633573395,3,105.78191,False
2023-01-01 20:00:00+00:00,77,0.006249999999218745,0.35145714404653006,0.0,0.35145714404653006,9.15154161254171,17.207744190948045,17.207744190948045,1,104.15542,False
2023-01-01 20:15:00+00:00,78,0.006249999999218745,0.1978549761541867,0.0,0.1978549761541867,5.291586325236648,9.547536886327354,9.547536886327354,1,106.97909,False
2023-01-01 20:30:00+00:00,79,0.006249999999218745,0.15,0.0,0.15,3.933153375,7.316846625,7.316846625,0,104.88409,False
2023-01-01 20:45:00+00:00,80,0.006249999999218745,0.023553448744709254,0.0,0.023553448744709254,0.6798242510237367,1.0866844048294573,1.0866844048294573,2,115.45218,False
2023-01-01 21:00:00+00:00,81,0.006249999999218745,0.21116370081957606,0.0,0.21116370081957606,6.094827399121961,9.742450162346243,9.742450162346243,0,115.45218,False
2023-01-01 21:15:00+00:00,82,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,120.17507,False
2023-01-01 21:30:00+00:00,83,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,136.40878,False
2023-01-01 21:45:00+00:00,84,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,177.13336,False
2023-01-01 22:00:00+00:00,85,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,138.43777,False
2023-01-01 22:15:00+00:00,86,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,153.75668,False
2023-01-01 22:30:00+00:00,87,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,189.03644,False
2023-01-01 22:45:00+00:00,88,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,229.29852,False
2023-01-01 23:00:00+00:00,89,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,178.35548,False
2023-01-01 23:15:00+00:00,90,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,198.60281,False
2023-01-01 23:30:00+00:00,91,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,203.86443,False
2023-01-01 23:45:00+00:00,92,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,249.3868,False
2023-01-02 00:00:00+00:00,93,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,257.60754,False
2023-01-02 00:15:00+00:00,94,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,260.6745,False
2023-01-02 00:30:00+00:00,95,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,226.05374,False
2023-01-02 00:45:00+00:00,96,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,230.6363,True
2023-01-02 01:00:00+00:00,1,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,212.33202,False
2023-01-02 01:15:00+00:00,2,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,207.66362,True
2023-01-02 01:30:00+00:00,3,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,208.90273,True
2023-01-02 01:45:00+00:00,4,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,202.51878,True
2023-01-02 02:00:00+00:00,5,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,198.55237,True
2023-01-02 02:15:00+00:00,6,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,171.90576,False
2023-01-02 02:30:00+00:00,7,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,169.16064,True
2023-01-02 02:45:00+00:00,8,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,166.52658,True
2023-01-02 03:00:00+00:00,9,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,171.1722,True
2023-01-02 03:15:00+00:00,10,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,162.63042,False
2023-01-02 03:30:00+00:00,11,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,158.74919,True
2023-01-02 03:45:00+00:00,12,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,149.62038,False
2023-01-02 04:00:00+00:00,13,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,151.32372,True
2023-01-02 04:15:00+00:00,14,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,133.14282,False
2023-01-02 04:30:00+00:00,15,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,130.0684,True
2023-01-02 04:45:00+00:00,16,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,122.4032,False
