,time,SOC,load,cost,newEVs
2023-03-30 00:00:00+00:00,8448,1.0,0.0,0.0,1786
2023-03-30 00:15:00+00:00,8449,1.0,0.0,0.0,1787
2023-03-30 00:30:00+00:00,8450,0.9375,0.04999999999999999,1.2698218749999999,1788
2023-03-30 00:45:00+00:00,8451,0.8874602095430232,0.0,0.0,1789
2023-03-30 01:00:00+00:00,8452,0.8383494612579184,0.0,0.0,1789
2023-03-30 01:15:00+00:00,8453,0.9008494612579184,0.1,2.1387270000000003,1790
2023-03-30 01:30:00+00:00,8454,0.8383494612579184,0.026117384421937534,0.5396087983901313,1792
2023-03-30 01:45:00+00:00,8455,0.7758494612579184,0.18045210307854684,3.1295311993628916,1792
2023-03-30 02:00:00+00:00,8456,0.8383494612579184,0.1,2.214604,1792
2023-03-30 02:15:00+00:00,8457,0.9008494612579184,0.1,1.9923827500000002,1792
2023-03-30 02:30:00+00:00,8458,0.9633494612579184,0.1,1.8449792500000002,1793
2023-03-30 02:45:00+00:00,8459,0.9008494612579184,0.031259749487302535,0.49197398681666027,1794
2023-03-30 03:00:00+00:00,8460,0.8383494612579184,0.0009134616948467955,0.017644001337972597,1794
2023-03-30 03:15:00+00:00,8461,0.9008494612579184,0.1,1.5744065000000003,1794
2023-03-30 03:30:00+00:00,8462,0.9633494612579184,0.1,1.4784142500000002,1794
2023-03-30 03:45:00+00:00,8463,1.0,0.05864086198733052,0.7183700574314097,1794
2023-03-30 04:00:00+00:00,8464,1.0,0.0,0.0,1794
2023-03-30 04:15:00+00:00,8465,1.0,0.0,0.0,1795
2023-03-30 04:30:00+00:00,8466,0.9375,0.008769779492170046,0.0958429468695407,1795
2023-03-30 04:45:00+00:00,8467,1.0,0.1,1.0142662500000001,1795
2023-03-30 05:00:00+00:00,8468,1.0,0.0,0.0,1795
2023-03-30 05:15:00+00:00,8469,1.0,0.0,0.0,1796
2023-03-30 05:30:00+00:00,8470,0.9467125579364832,0.0,0.0,1796
2023-03-30 05:45:00+00:00,8471,1.0,0.08525990730162683,0.7898543888850869,1797
2023-03-30 06:00:00+00:00,8472,0.9553507361919007,0.0,0.0,1797
2023-03-30 06:15:00+00:00,8473,1.0,0.07143882209295889,0.713245556970212,1797
2023-03-30 06:30:00+00:00,8474,1.0,0.0,0.0,1797
2023-03-30 06:45:00+00:00,8475,1.0,0.0,0.0,1798
2023-03-30 07:00:00+00:00,8476,0.9534825170215285,0.0,0.0,1799
2023-03-30 07:15:00+00:00,8477,0.8909825170215285,0.042934428976130645,0.3735824487760497,1799
2023-03-30 07:30:00+00:00,8478,0.9534825170215285,0.1,0.844535,1799
2023-03-30 07:45:00+00:00,8479,1.0,0.07442797276555435,0.6229308722991284,1799
2023-03-30 08:00:00+00:00,8480,1.0,0.0,0.0,1799
2023-03-30 08:15:00+00:00,8481,1.0,0.0,0.0,1800
2023-03-30 08:30:00+00:00,8482,0.9375,0.04999999999999999,0.43692149999999985,1800
2023-03-30 08:45:00+00:00,8483,1.0,0.1,0.9511105000000001,1801
2023-03-30 09:00:00+00:00,8484,0.9375,0.04999999999999999,0.50615525,1801
2023-03-30 09:15:00+00:00,8485,0.8951604331026247,0.0,0.0,1801
2023-03-30 09:30:00+00:00,8486,0.9576604331026247,0.1,1.25971,1801
2023-03-30 09:45:00+00:00,8487,1.0,0.06774330703580045,0.9268866208716787,1802
2023-03-30 10:00:00+00:00,8488,0.9375,0.04999999999999999,0.6678611249999998,1802
2023-03-30 10:15:00+00:00,8489,1.0,0.1,1.34836475,1802
2023-03-30 10:30:00+00:00,8490,1.0,0.0,0.0,1803
2023-03-30 10:45:00+00:00,8491,0.9375,0.028408797853729406,0.2838559496808237,1803
2023-03-30 11:00:00+00:00,8492,1.0,0.1,1.0020225,1803
2023-03-30 11:15:00+00:00,8493,1.0,0.0,0.0,1803
2023-03-30 11:30:00+00:00,8494,1.0,0.0,0.0,1803
2023-03-30 11:45:00+00:00,8495,1.0,0.0,0.0,1804
2023-03-30 12:00:00+00:00,8496,0.9375,0.00551275136929838,0.03634044291901077,1804
2023-03-30 12:15:00+00:00,8497,1.0,0.1,0.60951925,1804
2023-03-30 12:30:00+00:00,8498,1.0,0.0,0.0,1805
2023-03-30 12:45:00+00:00,8499,0.9375,0.044611403031041,0.23402428247635612,1805
2023-03-30 13:00:00+00:00,8500,1.0,0.1,0.59423675,1805
2023-03-30 13:15:00+00:00,8501,1.0,0.0,0.0,1806
2023-03-30 13:30:00+00:00,8502,0.9375,0.012411796396054109,0.2435982291682056,1806
2023-03-30 13:45:00+00:00,8503,1.0,0.1,1.362116,1807
2023-03-30 14:00:00+00:00,8504,0.9588672893979227,0.0,0.0,1807
2023-03-30 14:15:00+00:00,8505,1.0,0.06581233696332377,0.3455062134536445,1808
2023-03-30 14:30:00+00:00,8506,0.9375,0.04999999999999999,0.19926312499999996,1808
2023-03-30 14:45:00+00:00,8507,0.920703870243253,0.0,0.0,1808
2023-03-30 15:00:00+00:00,8508,0.983203870243253,0.1,0.42218574999999997,1809
2023-03-30 15:15:00+00:00,8509,0.920703870243253,0.04999999999999999,0.23257474999999994,1809
2023-03-30 15:30:00+00:00,8510,0.9061870010538206,0.0,0.0,1809
2023-03-30 15:45:00+00:00,8511,0.9686870010538206,0.1,0.38398275000000004,1809
2023-03-30 16:00:00+00:00,8512,1.0,0.05010079831388712,0.20473916684562385,1809
2023-03-30 16:15:00+00:00,8513,1.0,0.0,0.0,1809
2023-03-30 16:30:00+00:00,8514,1.0,0.0,0.0,1809
2023-03-30 16:45:00+00:00,8515,1.0,0.0,0.0,1811
2023-03-30 17:00:00+00:00,8516,0.9375,0.10962816921079122,0.6003726391335915,1811
2023-03-30 17:15:00+00:00,8517,0.9027501991837471,0.0,0.0,1811
2023-03-30 17:30:00+00:00,8518,0.9652501991837471,0.1,0.60795675,1811
2023-03-30 17:45:00+00:00,8519,1.0,0.055599681306004636,0.33300845321577766,1811
2023-03-30 18:00:00+00:00,8520,1.0,0.0,0.0,1811
2023-03-30 18:15:00+00:00,8521,1.0,0.0,0.0,1814
2023-03-30 18:30:00+00:00,8522,0.9375,0.3114611584166498,3.116688251440241,1814
2023-03-30 18:45:00+00:00,8523,0.9038509225929281,0.0,0.0,1814
2023-03-30 19:00:00+00:00,8524,0.9663509225929281,0.1,0.59800025,1814
2023-03-30 19:15:00+00:00,8525,1.0,0.053838523851315045,0.3745682046608712,1815
2023-03-30 19:30:00+00:00,8526,0.9375,0.04999999999999999,0.6054378749999998,1816
2023-03-30 19:45:00+00:00,8527,0.8832675143548597,0.0,0.0,1816
2023-03-30 20:00:00+00:00,8528,0.9457675143548597,0.1,0.62194375,1818
2023-03-30 20:15:00+00:00,8529,0.8832675143548597,0.19999999999999998,1.5331015,1820
2023-03-30 20:30:00+00:00,8530,0.8207675143548597,0.1345331547288738,1.412537921066434,1820
2023-03-30 20:45:00+00:00,8531,0.8832675143548597,0.1,1.3474617500000001,1821
2023-03-30 21:00:00+00:00,8532,0.8337394971172136,0.0,0.0,1823
2023-03-30 21:15:00+00:00,8533,0.7712394971172136,0.09454189738033184,1.4919340110233943,1823
2023-03-30 21:30:00+00:00,8534,0.8337394971172136,0.1,2.0580522500000002,1824
2023-03-30 21:45:00+00:00,8535,0.7722918041839231,0.0,0.0,1824
2023-03-30 22:00:00+00:00,8536,0.8347918041839231,0.1,1.2795422500000002,1824
2023-03-30 22:15:00+00:00,8537,0.8972918041839231,0.1,1.8143715,1824
2023-03-30 22:30:00+00:00,8538,0.9597918041839231,0.1,2.0745995,1825
2023-03-30 22:45:00+00:00,8539,0.8972918041839231,0.04999999999999999,1.7104499999999998,1826
2023-03-30 23:00:00+00:00,8540,0.8347918041839231,0.10408354126923056,4.485451588023642,1829
2023-03-30 23:15:00+00:00,8541,0.7722918041839231,0.34952798653652095,9.537836683711781,1831
2023-03-30 23:30:00+00:00,8542,0.7097918041839231,0.26298096515442615,12.645858506637591,1833
2023-03-30 23:45:00+00:00,8543,0.6472918041839231,0.14408661221934566,7.621373100292304,1833
2023-03-31 00:00:00+00:00,8544,0.7097918041839231,0.1,4.992006750000001,1834
2023-03-31 00:15:00+00:00,8545,0.6564081274641412,0.0,0.0,1834
2023-03-31 00:30:00+00:00,8546,0.7189081274641412,0.1,2.4418252500000004,1834
2023-03-31 00:45:00+00:00,8547,0.7814081274641412,0.1,2.20352825,1834
2023-03-31 01:00:00+00:00,8548,0.8439081274641412,0.1,2.18761675,1834
2023-03-31 01:15:00+00:00,8549,0.9064081274641412,0.1,1.7750110000000001,1835
2023-03-31 01:30:00+00:00,8550,0.8439081274641412,0.009970989792139395,0.17062145848775848,1836
2023-03-31 01:45:00+00:00,8551,0.7814081274641412,0.04999999999999999,0.8286708749999999,1837
2023-03-31 02:00:00+00:00,8552,0.7189081274641412,0.011999932227561752,0.21215562180125147,1837
2023-03-31 02:15:00+00:00,8553,0.7814081274641412,0.1,1.501208,1838
2023-03-31 02:30:00+00:00,8554,0.7189081274641412,0.04999999999999999,0.8822541249999999,1838
2023-03-31 02:45:00+00:00,8555,0.6853455874259474,0.0,0.0,1838
2023-03-31 03:00:00+00:00,8556,0.7478455874259474,0.1,1.704948,1838
2023-03-31 03:15:00+00:00,8557,0.8103455874259474,0.1,1.69205625,1839
2023-03-31 03:30:00+00:00,8558,0.7478455874259474,0.04999999999999999,0.6497434999999999,1839
2023-03-31 03:45:00+00:00,8559,0.718487270346232,0.0,0.0,1840
2023-03-31 04:00:00+00:00,8560,0.655987270346232,0.04999999999999999,0.6322867499999999,1841
2023-03-31 04:15:00+00:00,8561,0.593487270346232,0.04640137653813636,0.5310784869160216,1842
2023-03-31 04:30:00+00:00,8562,0.530987270346232,0.04999999999999999,0.5802618749999998,1842
2023-03-31 04:45:00+00:00,8563,0.4974384489591923,0.0,0.0,1842
2023-03-31 05:00:00+00:00,8564,0.5599384489591923,0.1,1.16740875,1843
2023-03-31 05:15:00+00:00,8565,0.4974384489591923,0.03823105299036872,0.4635124262565381,1843
2023-03-31 05:30:00+00:00,8566,0.5599384489591923,0.1,1.12952425,1843
2023-03-31 05:45:00+00:00,8567,0.6224384489591923,0.1,0.96634675,1843
2023-03-31 06:00:00+00:00,8568,0.6849384489591923,0.1,1.09996175,1844
2023-03-31 06:15:00+00:00,8569,0.6291784599476766,0.0,0.0,1845
2023-03-31 06:30:00+00:00,8570,0.5666784599476766,0.04999999999999999,0.4814299999999999,1845
2023-03-31 06:45:00+00:00,8571,0.5266375963110941,0.0,0.0,1845
2023-03-31 07:00:00+00:00,8572,0.5891375963110941,0.1,1.0113070000000002,1845
2023-03-31 07:15:00+00:00,8573,0.6516375963110941,0.1,0.9599845,1845
2023-03-31 07:30:00+00:00,8574,0.7141375963110941,0.1,0.9322945000000001,1845
2023-03-31 07:45:00+00:00,8575,0.7766375963110941,0.1,0.9316957499999999,1845
2023-03-31 08:00:00+00:00,8576,0.8391375963110941,0.1,0.8365027500000001,1845
2023-03-31 08:15:00+00:00,8577,0.9016375963110941,0.1,0.94355225,1845
2023-03-31 08:30:00+00:00,8578,0.9641375963110941,0.1,0.9599475000000001,1846
2023-03-31 08:45:00+00:00,8579,0.9133102137995291,0.0,0.0,1846
2023-03-31 09:00:00+00:00,8580,0.9758102137995291,0.1,0.940982,1847
2023-03-31 09:15:00+00:00,8581,0.9133102137995291,0.034662944893758596,0.3441600607433546,1847
2023-03-31 09:30:00+00:00,8582,0.9758102137995291,0.1,1.04624775,1847
2023-03-31 09:45:00+00:00,8583,1.0,0.038703657920753365,0.39298020319527893,1847
2023-03-31 10:00:00+00:00,8584,1.0,0.0,0.0,1848
2023-03-31 10:15:00+00:00,8585,0.9375,0.013350857393058316,0.1242386397397175,1848
2023-03-31 10:30:00+00:00,8586,1.0,0.1,0.8838402500000001,1848
2023-03-31 10:45:00+00:00,8587,1.0,0.0,0.0,1848
2023-03-31 11:00:00+00:00,8588,1.0,0.0,0.0,1848
2023-03-31 11:15:00+00:00,8589,1.0,0.0,0.0,1849
2023-03-31 11:30:00+00:00,8590,0.9375,0.019004179244785105,0.06949918619669325,1849
2023-03-31 11:45:00+00:00,8591,1.0,0.1,0.270408,1850
2023-03-31 12:00:00+00:00,8592,0.9645519237359855,0.0,0.0,1850
2023-03-31 12:15:00+00:00,8593,1.0,0.05671692202242316,0.32887094546244483,1850
2023-03-31 12:30:00+00:00,8594,1.0,0.0,0.0,1850
2023-03-31 12:45:00+00:00,8595,1.0,0.0,0.0,1851
2023-03-31 13:00:00+00:00,8596,0.9595732434666696,0.0,0.0,1851
2023-03-31 13:15:00+00:00,8597,1.0,0.06468281045332862,0.31505703315607303,1851
2023-03-31 13:30:00+00:00,8598,1.0,0.0,0.0,1851
2023-03-31 13:45:00+00:00,8599,1.0,0.0,0.0,1851
2023-03-31 14:00:00+00:00,8600,1.0,0.0,0.0,1851
2023-03-31 14:15:00+00:00,8601,1.0,0.0,0.0,1851
2023-03-31 14:30:00+00:00,8602,1.0,0.0,0.0,1851
2023-03-31 14:45:00+00:00,8603,1.0,0.0,0.0,1851
2023-03-31 15:00:00+00:00,8604,1.0,0.0,0.0,1851
2023-03-31 15:15:00+00:00,8605,1.0,0.0,0.0,1851
2023-03-31 15:30:00+00:00,8606,1.0,0.0,0.0,1851
2023-03-31 15:45:00+00:00,8607,1.0,0.0,0.0,1851
2023-03-31 16:00:00+00:00,8608,1.0,0.0,0.0,1851
2023-03-31 16:15:00+00:00,8609,1.0,0.0,0.0,1851
2023-03-31 16:30:00+00:00,8610,1.0,0.0,0.0,1851
2023-03-31 16:45:00+00:00,8611,1.0,0.0,0.0,1851
2023-03-31 17:00:00+00:00,8612,1.0,0.0,0.0,1851
2023-03-31 17:15:00+00:00,8613,1.0,0.0,0.0,1852
2023-03-31 17:30:00+00:00,8614,0.9375,0.04999999999999999,0.27704799999999996,1852
2023-03-31 17:45:00+00:00,8615,0.9133384334343064,0.0,0.0,1852
2023-03-31 18:00:00+00:00,8616,0.9758384334343064,0.1,0.52856625,1852
2023-03-31 18:15:00+00:00,8617,1.0,0.03865850650510971,0.2284340814013559,1852
2023-03-31 18:30:00+00:00,8618,1.0,0.0,0.0,1852
2023-03-31 18:45:00+00:00,8619,1.0,0.0,0.0,1853
2023-03-31 19:00:00+00:00,8620,0.9670996005697954,0.0,0.0,1853
2023-03-31 19:15:00+00:00,8621,1.0,0.05264063908832739,0.25399542645390444,1853
2023-03-31 19:30:00+00:00,8622,1.0,0.0,0.0,1853
2023-03-31 19:45:00+00:00,8623,1.0,0.0,0.0,1853
2023-03-31 20:00:00+00:00,8624,1.0,0.0,0.0,1853
2023-03-31 20:15:00+00:00,8625,1.0,0.0,0.0,1853
2023-03-31 20:30:00+00:00,8626,1.0,0.0,0.0,1853
2023-03-31 20:45:00+00:00,8627,1.0,0.0,0.0,1853
2023-03-31 21:00:00+00:00,8628,1.0,0.0,0.0,1853
2023-03-31 21:15:00+00:00,8629,1.0,0.0,0.0,1853
2023-03-31 21:30:00+00:00,8630,1.0,0.0,0.0,1853
2023-03-31 21:45:00+00:00,8631,1.0,0.0,0.0,1853
2023-03-31 22:00:00+00:00,8632,1.0,0.0,0.0,1853
2023-03-31 22:15:00+00:00,8633,1.0,0.0,0.0,1853
2023-03-31 22:30:00+00:00,8634,1.0,0.0,0.0,1853
2023-03-31 22:45:00+00:00,8635,1.0,0.0,0.0,1853
2023-03-31 23:00:00+00:00,8636,1.0,0.0,0.0,1853
2023-03-31 23:15:00+00:00,8637,1.0,0.0,0.0,1853
2023-03-31 23:30:00+00:00,8638,1.0,0.0,0.0,1853
2023-03-31 23:45:00+00:00,8639,1.0,0.0,0.0,1853
2023-04-01 00:00:00+00:00,8640,1.0,0.0,0.0,1853
2023-04-01 00:15:00+00:00,8641,1.0,0.0,0.0,1853
2023-04-01 00:30:00+00:00,8642,1.0,0.0,0.0,1853
2023-04-01 00:45:00+00:00,8643,1.0,0.0,0.0,1853
2023-04-01 01:00:00+00:00,8644,1.0,0.0,0.0,1853
2023-04-01 01:15:00+00:00,8645,1.0,0.0,0.0,1853
2023-04-01 01:30:00+00:00,8646,1.0,0.0,0.0,1853
2023-04-01 01:45:00+00:00,8647,1.0,0.0,0.0,1853
2023-04-01 02:00:00+00:00,8648,1.0,0.0,0.0,1853
2023-04-01 02:15:00+00:00,8649,1.0,0.0,0.0,1853
2023-04-01 02:30:00+00:00,8650,1.0,0.0,0.0,1853
2023-04-01 02:45:00+00:00,8651,1.0,0.0,0.0,1853
2023-04-01 03:00:00+00:00,8652,1.0,0.0,0.0,1853
2023-04-01 03:15:00+00:00,8653,1.0,0.0,0.0,1853
2023-04-01 03:30:00+00:00,8654,1.0,0.0,0.0,1853
2023-04-01 03:45:00+00:00,8655,1.0,0.0,0.0,1853
2023-04-01 04:00:00+00:00,8656,1.0,0.0,0.0,1853
2023-04-01 04:15:00+00:00,8657,1.0,0.0,0.0,1853
2023-04-01 04:30:00+00:00,8658,1.0,0.0,0.0,1853
2023-04-01 04:45:00+00:00,8659,1.0,0.0,0.0,1853
2023-04-01 05:00:00+00:00,8660,1.0,0.0,0.0,1853
2023-04-01 05:15:00+00:00,8661,1.0,0.0,0.0,1853
2023-04-01 05:30:00+00:00,8662,1.0,0.0,0.0,1853
2023-04-01 05:45:00+00:00,8663,1.0,0.0,0.0,1853
2023-04-01 06:00:00+00:00,8664,1.0,0.0,0.0,1853
2023-04-01 06:15:00+00:00,8665,1.0,0.0,0.0,1853
2023-04-01 06:30:00+00:00,8666,1.0,0.0,0.0,1853
2023-04-01 06:45:00+00:00,8667,1.0,0.0,0.0,1853
2023-04-01 07:00:00+00:00,8668,1.0,0.0,0.0,1853
2023-04-01 07:15:00+00:00,8669,1.0,0.0,0.0,1853
2023-04-01 07:30:00+00:00,8670,1.0,0.0,0.0,1853
2023-04-01 07:45:00+00:00,8671,1.0,0.0,0.0,1853
2023-04-01 08:00:00+00:00,8672,1.0,0.0,0.0,1853
2023-04-01 08:15:00+00:00,8673,1.0,0.0,0.0,1853
2023-04-01 08:30:00+00:00,8674,1.0,0.0,0.0,1853
2023-04-01 08:45:00+00:00,8675,1.0,0.0,0.0,1853
2023-04-01 09:00:00+00:00,8676,1.0,0.0,0.0,1853
2023-04-01 09:15:00+00:00,8677,1.0,0.0,0.0,1853
2023-04-01 09:30:00+00:00,8678,1.0,0.0,0.0,1853
2023-04-01 09:45:00+00:00,8679,1.0,0.0,0.0,1853
2023-04-01 10:00:00+00:00,8680,1.0,0.0,0.0,1853
2023-04-01 10:15:00+00:00,8681,1.0,0.0,0.0,1853
2023-04-01 10:30:00+00:00,8682,1.0,0.0,0.0,1853
2023-04-01 10:45:00+00:00,8683,1.0,0.0,0.0,1853
2023-04-01 11:00:00+00:00,8684,1.0,0.0,0.0,1853
2023-04-01 11:15:00+00:00,8685,1.0,0.0,0.0,1853
2023-04-01 11:30:00+00:00,8686,1.0,0.0,-0.0,1853
2023-04-01 11:45:00+00:00,8687,1.0,0.0,-0.0,1853
2023-04-01 12:00:00+00:00,8688,1.0,0.0,-0.0,1853
2023-04-01 12:15:00+00:00,8689,1.0,0.0,-0.0,1853
2023-04-01 12:30:00+00:00,8690,1.0,0.0,-0.0,1853
2023-04-01 12:45:00+00:00,8691,1.0,0.0,-0.0,1853
2023-04-01 13:00:00+00:00,8692,1.0,0.0,-0.0,1853
2023-04-01 13:15:00+00:00,8693,1.0,0.0,-0.0,1853
2023-04-01 13:30:00+00:00,8694,1.0,0.0,-0.0,1853
2023-04-01 13:45:00+00:00,8695,1.0,0.0,-0.0,1853
2023-04-01 14:00:00+00:00,8696,1.0,0.0,-0.0,1853
2023-04-01 14:15:00+00:00,8697,1.0,0.0,-0.0,1853
2023-04-01 14:30:00+00:00,8698,1.0,0.0,-0.0,1853
2023-04-01 14:45:00+00:00,8699,1.0,0.0,-0.0,1853
2023-04-01 15:00:00+00:00,8700,1.0,0.0,-0.0,1853
2023-04-01 15:15:00+00:00,8701,1.0,0.0,-0.0,1853
2023-04-01 15:30:00+00:00,8702,1.0,0.0,-0.0,1853
2023-04-01 15:45:00+00:00,8703,1.0,0.0,-0.0,1853
2023-04-01 16:00:00+00:00,8704,1.0,0.0,-0.0,1853
2023-04-01 16:15:00+00:00,8705,1.0,0.0,-0.0,1853
2023-04-01 16:30:00+00:00,8706,1.0,0.0,-0.0,1853
2023-04-01 16:45:00+00:00,8707,1.0,0.0,-0.0,1853
2023-04-01 17:00:00+00:00,8708,1.0,0.0,-0.0,1853
2023-04-01 17:15:00+00:00,8709,1.0,0.0,-0.0,1853
2023-04-01 17:30:00+00:00,8710,1.0,0.0,-0.0,1853
2023-04-01 17:45:00+00:00,8711,1.0,0.0,-0.0,1853
2023-04-01 18:00:00+00:00,8712,1.0,0.0,-0.0,1853
2023-04-01 18:15:00+00:00,8713,1.0,0.0,-0.0,1853
2023-04-01 18:30:00+00:00,8714,1.0,0.0,-0.0,1853
2023-04-01 18:45:00+00:00,8715,1.0,0.0,0.0,1853
2023-04-01 19:00:00+00:00,8716,1.0,0.0,0.0,1853
2023-04-01 19:15:00+00:00,8717,1.0,0.0,0.0,1853
2023-04-01 19:30:00+00:00,8718,1.0,0.0,0.0,1853
2023-04-01 19:45:00+00:00,8719,1.0,0.0,0.0,1853
2023-04-01 20:00:00+00:00,8720,1.0,0.0,0.0,1853
2023-04-01 20:15:00+00:00,8721,1.0,0.0,0.0,1853
2023-04-01 20:30:00+00:00,8722,1.0,0.0,0.0,1853
2023-04-01 20:45:00+00:00,8723,1.0,0.0,0.0,1853
2023-04-01 21:00:00+00:00,8724,1.0,0.0,0.0,1854
2023-04-01 21:15:00+00:00,8725,0.9375,0.0049212861689274245,0.030741392305330007,1854
2023-04-01 21:30:00+00:00,8726,1.0,0.1,0.8335587500000001,1854
2023-04-01 21:45:00+00:00,8727,1.0,0.0,0.0,1854
2023-04-01 22:00:00+00:00,8728,1.0,0.0,0.0,1854
2023-04-01 22:15:00+00:00,8729,1.0,0.0,0.0,1854
2023-04-01 22:30:00+00:00,8730,1.0,0.0,0.0,1854
2023-04-01 22:45:00+00:00,8731,1.0,0.0,0.0,1854
2023-04-01 23:00:00+00:00,8732,1.0,0.0,0.0,1854
2023-04-01 23:15:00+00:00,8733,1.0,0.0,0.0,1854
2023-04-01 23:30:00+00:00,8734,1.0,0.0,0.0,1854
2023-04-01 23:45:00+00:00,8735,1.0,0.0,0.0,1854
2023-04-02 00:00:00+00:00,8736,1.0,0.0,0.0,1854
2023-04-02 00:15:00+00:00,8737,1.0,0.0,0.0,1854
2023-04-02 00:30:00+00:00,8738,1.0,0.0,0.0,1854
2023-04-02 00:45:00+00:00,8739,1.0,0.0,0.0,1854
2023-04-02 01:00:00+00:00,8740,1.0,0.0,0.0,1854
2023-04-02 01:15:00+00:00,8741,1.0,0.0,0.0,1854
2023-04-02 01:30:00+00:00,8742,1.0,0.0,0.0,1854
2023-04-02 01:45:00+00:00,8743,1.0,0.0,0.0,1854
2023-04-02 02:00:00+00:00,8744,1.0,0.0,0.0,1854
2023-04-02 02:15:00+00:00,8745,1.0,0.0,0.0,1854
2023-04-02 02:30:00+00:00,8746,1.0,0.0,0.0,1854
2023-04-02 02:45:00+00:00,8747,1.0,0.0,0.0,1854
2023-04-02 03:00:00+00:00,8748,1.0,0.0,0.0,1854
2023-04-02 03:15:00+00:00,8749,1.0,0.0,0.0,1854
2023-04-02 03:30:00+00:00,8750,1.0,0.0,0.0,1854
2023-04-02 03:45:00+00:00,8751,1.0,0.0,-0.0,1854
2023-04-02 04:00:00+00:00,8752,1.0,0.0,0.0,1854
2023-04-02 04:15:00+00:00,8753,1.0,0.0,0.0,1854
2023-04-02 04:30:00+00:00,8754,1.0,0.0,0.0,1854
2023-04-02 04:45:00+00:00,8755,1.0,0.0,0.0,1854
2023-04-02 05:00:00+00:00,8756,1.0,0.0,0.0,1854
2023-04-02 05:15:00+00:00,8757,1.0,0.0,0.0,1854
2023-04-02 05:30:00+00:00,8758,1.0,0.0,0.0,1854
2023-04-02 05:45:00+00:00,8759,1.0,0.0,0.0,1854
2023-04-02 06:00:00+00:00,8760,1.0,0.0,0.0,1854
2023-04-02 06:15:00+00:00,8761,1.0,0.0,0.0,1854
2023-04-02 06:30:00+00:00,8762,1.0,0.0,0.0,1855
2023-04-02 06:45:00+00:00,8763,0.9375,0.04999999999999999,0.22012687499999997,1856
2023-04-02 07:00:00+00:00,8764,0.875,0.05428894335900328,0.25627340012862615,1856
2023-04-02 07:15:00+00:00,8765,0.9375,0.1,0.4960335,1856
2023-04-02 07:30:00+00:00,8766,1.0,0.1,0.58021875,1856
2023-04-02 07:45:00+00:00,8767,1.0,0.0,0.0,1856
2023-04-02 08:00:00+00:00,8768,1.0,0.0,0.0,1856
2023-04-02 08:15:00+00:00,8769,1.0,0.0,0.0,1856
2023-04-02 08:30:00+00:00,8770,1.0,0.0,0.0,1856
2023-04-02 08:45:00+00:00,8771,1.0,0.0,0.0,1856
2023-04-02 09:00:00+00:00,8772,1.0,0.0,0.0,1856
2023-04-02 09:15:00+00:00,8773,1.0,0.0,0.0,1856
2023-04-02 09:30:00+00:00,8774,1.0,0.0,0.0,1856
2023-04-02 09:45:00+00:00,8775,1.0,0.0,0.0,1856
2023-04-02 10:00:00+00:00,8776,1.0,0.0,0.0,1857
2023-04-02 10:15:00+00:00,8777,0.9375,0.04999999999999999,0.6001778749999999,1857
2023-04-02 10:30:00+00:00,8778,0.8923233686407273,0.0,0.0,1857
2023-04-02 10:45:00+00:00,8779,0.9548233686407273,0.1,0.8748570000000001,1857
2023-04-02 11:00:00+00:00,8780,1.0,0.07228261017483639,0.6632887228126055,1857
2023-04-02 11:15:00+00:00,8781,1.0,0.0,0.0,1857
2023-04-02 11:30:00+00:00,8782,1.0,0.0,0.0,1857
2023-04-02 11:45:00+00:00,8783,1.0,0.0,0.0,1858
2023-04-02 12:00:00+00:00,8784,0.9375,0.02793725324056079,0.17717868863983444,1858
2023-04-02 12:15:00+00:00,8785,1.0,0.1,0.475223,1859
2023-04-02 12:30:00+00:00,8786,0.9375,0.04999999999999999,0.20322499999999993,1859
2023-04-02 12:45:00+00:00,8787,1.0,0.1,0.52730125,1859
2023-04-02 13:00:00+00:00,8788,1.0,0.0,0.0,1860
2023-04-02 13:15:00+00:00,8789,0.9375,0.0057965587869124036,0.038358307521880776,1860
2023-04-02 13:30:00+00:00,8790,1.0,0.1,0.6444625,1860
2023-04-02 13:45:00+00:00,8791,1.0,0.0,0.0,1860
2023-04-02 14:00:00+00:00,8792,1.0,0.0,0.0,1860
2023-04-02 14:15:00+00:00,8793,1.0,0.0,0.0,1861
2023-04-02 14:30:00+00:00,8794,0.948402683067379,0.0,0.0,1861
2023-04-02 14:45:00+00:00,8795,1.0,0.08255570709219368,0.6722771278994671,1862
2023-04-02 15:00:00+00:00,8796,0.9375,0.04999999999999999,0.5907413749999999,1863
2023-04-02 15:15:00+00:00,8797,0.875,0.04999999999999999,0.5956351249999998,1863
2023-04-02 15:30:00+00:00,8798,0.8322012410186672,0.0,0.0,1863
2023-04-02 15:45:00+00:00,8799,0.8947012410186672,0.1,1.152697,1863
2023-04-02 16:00:00+00:00,8800,0.9572012410186672,0.1,1.092347,1863
2023-04-02 16:15:00+00:00,8801,1.0,0.06847801437013246,0.768172669601272,1864
2023-04-02 16:30:00+00:00,8802,0.9375,0.047289248581204923,0.5376386787301274,1864
2023-04-02 16:45:00+00:00,8803,1.0,0.1,0.8283445,1864
2023-04-02 17:00:00+00:00,8804,1.0,0.0,0.0,1864
2023-04-02 17:15:00+00:00,8805,1.0,0.0,0.0,1864
2023-04-02 17:30:00+00:00,8806,1.0,0.0,0.0,1864
2023-04-02 17:45:00+00:00,8807,1.0,0.0,0.0,1864
